id;tipoPropiedad;precioUSD;fechaUltimaActualizacion;vendedor;terrenoTotal;terrenoEdificado;cantDormitorios;cantBanos;cantCochera;barrio;ciudad;coordX;coordY;activo
50254486;CASA;60000;03-09-2022;INMOBILIARIA;;;2;;;ALTA CORDOBA;CORDOBA;-31.3865166;-64.1776473;False
50287335;TERRENOS;43000;08-09-2022;INMOBILIARIA;360;;;;;MANANTIALES;CORDOBA;-31.4588847;-64.237843;False
50288391;DEPARTAMENTO;110000;08-09-2022;INMOBILIARIA;70;40;1;1;1;DEPARTAMENTO DE CATEGORIA EN SUMMUM;CORDOBA;-31.349682593782408;-64.23240276872558;False
50278665;DEPARTAMENTO;135000;10-09-2022;INMOBILIARIA;140;140;3;3;2;CENTRO;CORDOBA;-31.4125459;-64.1920202;False
50290461;CASA;159000;08-09-2022;INMOBILIARIA;160;160;3;2;2;URCA;CORDOBA;-31.38394165;-64.23983002;False
50282071;DEPARTAMENTO;83000;08-09-2022;INMOBILIARIA;75;52;1;1;;NUEVA CORDOBA;CORDOBA;-31.4229531;-64.1792014;False
50283041;CASA;115000;12-09-2022;PARTICULAR;120;110;2;2;2;TERRAZAS DE LA ESTANZUELA - D115 M - 2D EXCELENTES VISTAS!;LA CALERA;-31.3659867;-64.3472242;False
50285721;CASA;330000;08-09-2022;INMOBILIARIA;380;323;4;4;2;TEJAS II;CORDOBA;-31.420084;-64.18877411;False
50287191;DEPARTAMENTO;34500;08-09-2022;INMOBILIARIA;45;43;1;1;;ALTA CORDOBA;CORDOBA;-31.3851969;-64.1818389;False
50287203;DEPARTAMENTO;50000;10-09-2022;INMOBILIARIA;41;41;1;1;;NUEVA CORDOBA;CORDOBA;-31.4301384;-64.1870891;False
50233660;TERRENOS;130000;30-08-2022;INMOBILIARIA;611;610;;;;CAMINO A SAN CARLOS;CORDOBA;-31.501311;-64.16564699999999;False
50234277;DEPARTAMENTO;160000;31-08-2022;INMOBILIARIA;265;;2;2;;DEPARTAMENTO - CORDOBA CAPITAL;CORDOBA;-31.424309;-64.1793476;False
50236164;TERRENOS;14800;31-08-2022;INMOBILIARIA;1275;;;;;VENDO EN EXCLUSIVA 2 LOTES DE TERRENO (JUNTOS O SEPARADOS) - CASA GRANDE - CORDOBA;CASA GRANDE;-31.1750060324;-64.4739880635;False
50238935;DEPARTAMENTO;57000;01-09-2022;PARTICULAR;57;57;1;1;;GENERAL PUEYRREDON;CORDOBA;-31.4015809;-64.160428;False
50297890;TERRENOS;20000;10-09-2022;INMOBILIARIA;1238;;;;;LOTE EN VENTA EN SAN ROQUE - PROXIMO A CARLOS PAZ - 1238 M2;SAN ROQUE;-31.347967424038735;-64.450352;False
50267749;CASA;230000;06-09-2022;INMOBILIARIA;600;300;3;4;2;LAS CANITAS;MALAGUENO;-31.4636057;-64.42607149999999;False
50303652;CASA;165000;13-09-2022;INMOBILIARIA;1250;180;2;2;2;4 HOJAS;MENDIOLAZA;-31.2579513;-64.2998032;False
50305101;DEPARTAMENTO;43000;12-09-2022;INMOBILIARIA;;;1;1;;SANTA ROSA 1645. 1 DORM. BALCON AMPLIO CON ASADOR!;CABALANGO;-31.4065478;-64.2050158;False
51169560;TERRENOS;48000;17-02-2023;INMOBILIARIA;1000;;;;;CUMBRES DEL GOLF;VILLA ALLENDE;-31.283085;-64.3081622;False
51185014;PH;115000;24-02-2023;PARTICULAR;150;110;3;1;1;DUPLEX EN VENTA - LOMAS DE MANANTIALES - 3 DORM. - COCINA SEPARADA A ESTRENAR;CORDOBA;-31.4578261;-64.2402517;False
51155001;DEPARTAMENTO;115000;15-02-2023;INMOBILIARIA;60;60;2;2;;NUEVA CORDOBA;CORDOBA;-31.4221319;-64.1799652999999;False
51155217;DEPARTAMENTO;230000;15-02-2023;INMOBILIARIA;160;160;2;2;;VILLA ALLENDE GOLF;VILLA ALLENDE;-31.282128546814448;-64.295764;False
51156744;DEPARTAMENTO;85000;15-02-2023;INMOBILIARIA;180;120;2;2;;SAN FERNANDO;CORDOBA;-31.4515405;-64.1896161;False
51158064;CASA;210000;15-02-2023;INMOBILIARIA;565;380;3;3;;GRANJA DE FUNES;CORDOBA;-31.42008329999999;-64.188776;False
51159159;CASA;169000;17-02-2023;INMOBILIARIA;250;160;3;2;1;SIETE SOLES NATURALEZA URBANA;CORDOBA;-31.43717689999999;-64.3033797;False
51161739;CASA;38000;19-02-2023;INMOBILIARIA;229;97;2;1;1;ZUMARAN;CORDOBA;-31.3788749;-64.2009249;False
51162961;TERRENOS;20000;16-02-2023;INMOBILIARIA;500;10;;;;ARGUELLO;CORDOBA;-31.3327766;-64.25951069999999;False
51163044;CASA;155000;16-02-2023;PARTICULAR;252;196;3;2;2;COSTAS DE MANANTIALES;CORDOBA;-31.4522439;-64.234819;False
51200125;DEPARTAMENTO;125000;23-02-2023;PARTICULAR;69;52;;1;1;QUEBRADA DE LAS ROSAS;CORDOBA;-31.3843253;-64.2566396;False
51200170;TERRENOS;198000;23-02-2023;INMOBILIARIA;341;341;;;;ALTA CORDOBA;CORDOBA;-31.3933885;-64.18310799999999;False
51226867;CASA;110000;03-03-2023;INMOBILIARIA;230;100;2;1;;SANTA RITA DEL LAGO;VILLA CARLOS PAZ;-31.4039643;-64.4869676;False
51226906;CASA;280000;28-02-2023;INMOBILIARIA;399;240;3;2;3;GUEMES;CORDOBA;-31.4206494;-64.1937396;False
51227301;DEPARTAMENTO;460000;03-03-2023;INMOBILIARIA;190;190;1;1;2;COSTA AZUL;VILLA CARLOS PAZ;-31.3911815;-64.4643453;False
51227328;DEPARTAMENTO;105000;01-03-2023;INMOBILIARIA;180;150;3;3;;SOLARES DE MANANTIALES;CORDOBA;-31.47939311938093;-64.261818;False
51227365;CASA;75000;28-02-2023;INMOBILIARIA;700;89;2;1;2;SE VENDE CASA EN PARADOR TANTI A 2 CUADRAS DE LA RUTA;VILLA CARLOS PAZ;;;False
51228182;CASA;280000;28-02-2023;INMOBILIARIA;501;382;3;4;;CERRO DE LAS ROSAS;CORDOBA;-31.36924;-64.2342283;False
51229137;TERRENOS;27000;04-03-2023;INMOBILIARIA;400;;;;;VILLA CATALINA;RIO CEBALLOS;-31.2064758;-64.2802031;False
51229596;CASA;410000;28-02-2023;INMOBILIARIA;849;350;3;2;;JARDIN INGLES;CORDOBA;-31.3591558;-64.2791763;False
51229757;DEPARTAMENTO;38000;02-03-2023;INMOBILIARIA;44;44;;1;;ALBERDI;CORDOBA;-31.4097252;-64.1994694;False
51229817;CASA;110000;02-03-2023;INMOBILIARIA;450;150;2;2;2;VILLA DEL LAGO;VILLA CARLOS PAZ;-31.39042450999088;-64.51092381704102;False
51230298;DEPARTAMENTO;69000;28-02-2023;INMOBILIARIA;45;40;1;1;;GUEMES;CORDOBA;-31.4241719946;-64.1904786651;False
51230496;DEPARTAMENTO;71000;28-02-2023;INMOBILIARIA;51;45;1;1;;GUEMES;CORDOBA;-31.4241719946;-64.1904786651;False
51230852;DEPARTAMENTO;70000;28-02-2023;INMOBILIARIA;45;45;1;;;NUEVA CORDOBA;CORDOBA;-31.4218972;-64.1819276;False
51209641;CASA;98000;01-03-2023;INMOBILIARIA;1517;121;3;1;4;SAN ANTONIO DE ARREDONDO REBAJADO LA MEJOR VISTA;SAN ANTONIO DE ARREDONDO;-31.4671156;-64.5306822;False
51231430;TERRENOS;13999;05-03-2023;INMOBILIARIA;330;;;;;TERRENO EN CAPILLA DEL MONTE;CAPILLA DEL MONTE;-30.8745297666;-64.5299027939;False
51220430;CASA;280000;01-03-2023;INMOBILIARIA;300;300;3;3;3;VILLA DEL LAGO;VILLA CARLOS PAZ;-31.3929156;-64.4963326;False
51215010;DEPARTAMENTO;35000;25-02-2023;INMOBILIARIA;47;47;1;1;;CENTRO;CORDOBA;-31.41137149999999;-64.1869725;False
51194750;CASA;120000;23-02-2023;INMOBILIARIA;140;140;3;2;1;MANANTIALES;CORDOBA;-31.4570152;-64.2381063;False
51204628;CASA;190000;26-02-2023;INMOBILIARIA;998;237;3;1;1;CUMBRES DEL GOLF;VILLA ALLENDE;-31.2830812;-64.3081424;False
51220805;CASA;32000;02-03-2023;INMOBILIARIA;700;64;4;2;;EMBALSE DE RIO TERCERO - CASA ESQUINA CON DOS TERRENOS;CORDOBA;-32.1766541;-64.1130995;False
51221767;CASA;56000;05-03-2023;INMOBILIARIA;798;112;2;1;2;VILLA LA BOLSA HERMOSA CASA RETASADA - APTA BANCOR - OPORTUNIDAD;VILLA LA BOLSA;-31.7293691;-64.429676;False
51222321;TERRENOS;15500;27-02-2023;INMOBILIARIA;300;;;;;MALAGUENO;MALAGUENO;-31.43630981;-64.46230316;False
49059218;CASA;85000;31-07-2022;INMOBILIARIA;110;110;3;1;2;LOS NARANJOS;CORDOBA;-31.4278373;-64.22666;False
44470709;CASA;295000;31-07-2022;INMOBILIARIA;1000;230;2;3;1;LA RUFINA;LA CALERA;-31.3496772;-64.3104833;False
51858377;CASA;125000;18-06-2023;INMOBILIARIA;180;152;3;3;1;HOUSING LA CATALINA A ESTRENAR FRENTE A ESPACIO VERDE! SEGURIDAD;CORDOBA;-31.409671;-64.201033;True
50882135;DEPARTAMENTO;63000;22-12-2022;INMOBILIARIA;53;41;1;1;;GENERAL PAZ;CORDOBA;-31.4136437;-64.1702984;False
48226164;DEPARTAMENTO;490000;31-07-2022;INMOBILIARIA;340;340;3;5;6;URCA;CORDOBA;-31.382732374166185;-64.247215;False
51667166;DEPARTAMENTO;63000;18-05-2023;INMOBILIARIA;56;56;1;1;;GENERAL PAZ;CORDOBA;-31.4133065;-64.166609;False
51154811;CASA;350000;19-02-2023;PARTICULAR;1260;378;4;3;3;4 HOJAS;MENDIOLAZA;-31.2579513;-64.2998032;False
51149758;CASA;48000;14-02-2023;INMOBILIARIA;600;120;2;1;1;VILLA ALLENDE;VILLA ALLENDE;-31.3191652;-64.2854503;False
51140834;TERRENOS;80000;14-02-2023;INMOBILIARIA;300;300;;;;MANANTIALES;CORDOBA;-31.478985290906262;-64.26354167079164;False
51141398;DEPARTAMENTO;130000;13-02-2023;INMOBILIARIA;109;109;3;1;1;ALTO VILLASOL;CORDOBA;-31.3918316;-64.26395470000001;False
51142416;CASA;180000;16-02-2023;PARTICULAR;1190;358;3;2;2;CASA EN VILLA CARLOS PAZ SOBRE CARCANO;VILLA CARLOS PAZ;-31.4548718;-64.5080663;False
51143293;DEPARTAMENTO;260000;14-02-2023;INMOBILIARIA;105;105;2;2;;NUEVA CORDOBA;CORDOBA;-31.4244081;-64.1869832;False
51164516;CASA;110000;17-02-2023;INMOBILIARIA;560;178;3;1;;VENDO CASA DE 3 DORM. ESTILO COLONIAL RENOVADA! Bdeg MARQUES DE SOBREMONTE;CORDOBA;-31.357534;-64.19711050000001;False
51165276;CASA;148000;16-02-2023;INMOBILIARIA;378;200;3;2;1;PROPIEDAD EN VENTA EXCELENTE ZONA;CORDOBA;-31.3583623;-64.234984;False
51165415;CASA;90000;16-02-2023;INMOBILIARIA;;130;2;1;;VENTA IMPORTANTE VIVIENDA EN VILLA SANTA CRUZ DEL LAGO A MINUTOS DE CARLOS PAZ;VILLA SANTA CRUZ DEL LAGO;-31.365189;-64.5213629;False
51165658;DEPARTAMENTO;55000;16-02-2023;INMOBILIARIA;59;45;1;1;1;VILLA URQUIZA;CORDOBA;-31.3958312;-64.2462401;False
51165682;TERRENOS;80000;16-02-2023;INMOBILIARIA;360;;;;;CAMINO A SAN CARLOS;CORDOBA;-31.5010593;-64.1683958;False
51165878;CASA;295000;16-02-2023;PARTICULAR;685;180;3;2;1;URCA;CORDOBA;-31.38631419999999;-64.23063549999999;False
51165958;CASA;28500;21-02-2023;INMOBILIARIA;159;46;1;;;CARRARA DE HORIZONTE;CORDOBA;-31.462199043345805;-64.259947;False
51166138;CASA;43000;18-02-2023;INMOBILIARIA;140;95;3;1;1;GENERAL BUSTOS;CORDOBA;-31.3972815;-64.17223969999999;False
50878640;DEPARTAMENTO;50000;25-12-2022;INMOBILIARIA;40;40;1;1;;CENTRO;CORDOBA;-31.41507979999999;-64.19600419999999;False
50961030;CASA;159000;14-01-2023;INMOBILIARIA;250;150;3;1;1;SIETE SOLES NATURALEZA URBANA;CORDOBA;-31.438685728670265;-64.30310257705077;False
50961334;CASA;270000;12-01-2023;INMOBILIARIA;455;322;4;3;2;SANTA RITA DEL LAGO;VILLA CARLOS PAZ;-31.399902;-64.4739589;False
50961361;DEPARTAMENTO;160000;13-01-2023;INMOBILIARIA;95;95;3;2;1;CENTRO;VILLA CARLOS PAZ;-31.423689;-64.4934914;False
50901524;CASA;29000;27-12-2022;INMOBILIARIA;144;102;2;1;1;GENERAL PUEYRREDON;CORDOBA;-31.3977375;-64.153862;False
50957601;TERRENOS;11000;09-01-2023;INMOBILIARIA;700;700;;;;SE VENDE LOTE EN ESTANCIA VIEJA - TODOS LOS SERVICIOS - ESCRITURA!;ESTANCIA VIEJA;;;False
50961372;DEPARTAMENTO;75000;12-01-2023;INMOBILIARIA;68;55;1;1;1;VENDO ENFRENTE TEATRO LUXOR A ESTRENAR;VILLA CARLOS PAZ;-31.419629;-64.4909276;False
50901743;DEPARTAMENTO;76000;30-12-2022;INMOBILIARIA;50;45;1;1;;NUEVA CORDOBA;CORDOBA;-31.42586469999999;-64.1796445;False
50961325;DEPARTAMENTO;110000;10-01-2023;INMOBILIARIA;50;50;1;1;1;CENTRO;VILLA CARLOS PAZ;-31.4215631;-64.4943523;False
50961341;DEPARTAMENTO;67000;13-01-2023;INMOBILIARIA;75;50;2;1;1;SANTA RITA DEL LAGO;VILLA CARLOS PAZ;-31.4029773;-64.4736571;False
50961343;CASA;120000;12-01-2023;INMOBILIARIA;755;160;2;2;1;VENTA/ CASA;SAN ANTONIO DE ARREDONDO;-31.4693015;-64.530503;False
50961368;CASA;150000;10-01-2023;INMOBILIARIA;150;110;3;3;1;SANTA RITA DEL LAGO;VILLA CARLOS PAZ;-31.4010858;-64.4791023;False
51005797;TERRENOS;15500;18-01-2023;INMOBILIARIA;;1;;;;10 LOTES EN TANTI 1.073 M2 C/U CON ESCRITURA Y SERVICIOS.;TANTI;-31.3614122;-64.5829186;False
51014156;DEPARTAMENTO;58000;22-01-2023;INMOBILIARIA;50;40;1;1;;GENERAL PAZ;CORDOBA;-31.413005;-64.1724552;False
50986924;CASA;317900;13-01-2023;INMOBILIARIA;1174;286;4;2;;CHACRAS DE LA VILLA;VILLA ALLENDE;-31.30002785;-64.2386322;False
51014941;CASA;239000;25-01-2023;PARTICULAR;262;205;3;3;2;MIRADORES DE MANANTIALES II;CORDOBA;-31.453243105441697;-64.24087164019777;False
50976304;DEPARTAMENTO;115000;12-01-2023;INMOBILIARIA;78;78;3;2;1;LOMAS DEL CHATEAU;CORDOBA;-31.3882708;-64.26425429999999;False
50976681;DEPARTAMENTO;52000;17-01-2023;INMOBILIARIA;60;45;1;1;1;CENTRO;VILLA CARLOS PAZ;-31.4252716;-64.4972074;False
50974648;TERRENOS;98000;11-01-2023;INMOBILIARIA;250;125;;;1;ALTA CORDOBA;CORDOBA;-31.3855456;-64.1849567;False
51882122;CASA;580000;26-06-2023;INMOBILIARIA;2050;330;4;3;2;FINCAS DEL SUR I;CORDOBA;-31.4850813;-64.1545206;True
51882183;CASA;83000;22-06-2023;INMOBILIARIA;180;150;4;2;2;PRIMERA JUNTA;CORDOBA;-31.30858612;-64.26005554;True
51882262;TERRENOS;17500;22-06-2023;INMOBILIARIA;1130;;;;;LOTE EN PARQUE SIQUIMAN;VILLA PARQUE SIQUIMAN;-31.34482956;-64.47562408;True
51883010;CASA;80000;28-06-2023;INMOBILIARIA;500;241;3;1;4;LOS BOULEVARES;CORDOBA;-31.3415096;-64.22045779999999;True
51897365;CASA;138000;24-06-2023;INMOBILIARIA;212;170;3;2;2;PARQUE CAPITAL;CORDOBA;-31.4362544;-64.2169672;True
51897596;DEPARTAMENTO;82900;23-06-2023;INMOBILIARIA;65;65;2;1;;DEPARTAMENTO EN PILAY FUTURA;CORDOBA;-31.4255683;-64.1688735;True
51883615;DEPARTAMENTO;123000;22-06-2023;INMOBILIARIA;93;60;2;1;;NUEVA CORDOBA;CORDOBA;-31.4242355;-64.1906255;True
51768816;DEPARTAMENTO;64900;03-06-2023;INMOBILIARIA;50;50;1;1;;NUEVA CORDOBA;CORDOBA;-31.4229291;-64.1792952;False
51768873;DEPARTAMENTO;75000;02-06-2023;INMOBILIARIA;60;60;2;2;;ALTA CORDOBA;CORDOBA;-31.3901321;-64.1851893;False
51897717;DEPARTAMENTO;130000;23-06-2023;INMOBILIARIA;130;130;2;2;1;MANANTIALES;CORDOBA;-31.4539024;-64.2380503999999;True
51903852;DEPARTAMENTO;75000;26-06-2023;INMOBILIARIA;55;45;1;1;;NUEVA CORDOBA;CORDOBA;-31.4256467;-64.1871946;True
51903875;DEPARTAMENTO;155000;27-06-2023;INMOBILIARIA;155;90;2;2;1;LAS ROSAS;CORDOBA;-31.44518852;-64.19837952;True
51904003;CASA;90000;30-06-2023;INMOBILIARIA;575;101;2;1;2;CASA CON PILETA EN VILLA LOS AROMOS, ISLA LA BOLSA;VILLA LOS AROMOS;-31.7318916;-64.4398251;True
51904016;DEPARTAMENTO;95000;30-06-2023;INMOBILIARIA;60;60;3;2;1;JARDIN;CORDOBA;-31.4584876;-64.1867497;True
51904084;DEPARTAMENTO;52000;30-06-2023;PARTICULAR;45;40;1;1;;NUEVA CORDOBA;CORDOBA;-31.4271501;-64.1945355;True
51431612;CASA;99000;09-04-2023;INMOBILIARIA;200;135;3;1;1;JUNIORS;CORDOBA;-31.4207085;-64.1657025;False
51431983;TERRENOS;110000;06-04-2023;INMOBILIARIA;1476;;;;;VILLA ALLENDE GOLF;VILLA ALLENDE;-31.2860265;-64.2924625;False
51432106;DEPARTAMENTO;170000;05-05-2023;INMOBILIARIA;172;103;2;2;1;MANANTIALES;CORDOBA;-31.4551758;-64.2369794;False
51432410;CASA;158000;03-04-2023;INMOBILIARIA;665;;3;2;;VILLA ALLENDE GOLF;VILLA ALLENDE;-30.0184837;-59.5314088;False
51433109;DEPARTAMENTO;38000;03-04-2023;INMOBILIARIA;40;40;1;1;;ALBERDI;CORDOBA;-31.4098704;-64.2049937;False
51433481;DEPARTAMENTO;20000;03-04-2023;INMOBILIARIA;;;2;1;;RIVADAVIA;CORDOBA;-31.4334897;-64.1452127;False
51448816;TERRENOS;40000;06-04-2023;INMOBILIARIA;360;;;;;DOCTA;CORDOBA;-31.4586467;-64.30680939999999;False
51448949;TERRENOS;120000;07-04-2023;INMOBILIARIA;529;1337;;;;BELLA VISTA;CORDOBA;-31.4283366;-64.1969964;False
51448954;CASA;180000;07-04-2023;INMOBILIARIA;190;170;3;3;2;GREENVILLE II;CORDOBA;-31.4842564;-64.1692033;False
51448955;TERRENOS;120000;06-04-2023;INMOBILIARIA;600;;;;;TERRENO - CORDOBA CAPITAL;CORDOBA;-31.5010593;-64.1683958;False
51449000;CASA;75000;06-04-2023;INMOBILIARIA;87;87;2;2;1;CASA EN VENTA CUESTA COLORADA, 2 DORM. CON EXCELENTES VISTAS!;LA CALERA;-31.352662272;-64.3186836918;False
51449353;TERRENOS;43000;06-04-2023;INMOBILIARIA;520;;;;;DOCTA;CORDOBA;-31.47903633;-64.3139267;False
51449421;CASA;150000;07-04-2023;INMOBILIARIA;500;500;6;3;1;ALTA CORDOBA;CORDOBA;-31.3910417;-64.1884383;False
51550109;TERRENOS;200000;24-04-2023;INMOBILIARIA;1180;;;;;OBSERVATORIO;CORDOBA;-31.4200878;-64.2092225;False
51550136;DEPARTAMENTO;82000;25-04-2023;INMOBILIARIA;53;42;1;1;;NUEVA CORDOBA;CORDOBA;-31.4223218;-64.1900591;False
51550824;CASA;167000;25-04-2023;INMOBILIARIA;252;146;3;3;2;MANANTIALES;CORDOBA;-31.4794728;-64.2668673;False
51551078;DEPARTAMENTO;47000;26-04-2023;INMOBILIARIA;45;45;1;1;;COLON;CORDOBA;-31.3961385;-64.24642639999999;False
51551183;TERRENOS;120000;25-04-2023;INMOBILIARIA;660;660;;;;VILLA DOMINGUEZ;VILLA CARLOS PAZ;-31.4207828;-64.4992141;False
51551327;TERRENOS;84000;25-04-2023;INMOBILIARIA;290;1;;;;MANANTIALES;CORDOBA;-31.457678254863858;-64.24210781256407;False
51011587;DEPARTAMENTO;180000;19-01-2023;INMOBILIARIA;125;125;3;2;1;LAS TEJAS DEL SUR;CORDOBA;-31.4633295;-64.1907397;False
51876878;CASA;68000;21-06-2023;INMOBILIARIA;315;134;3;1;1;ALTA CORDOBA;CORDOBA;-31.3754666;-64.176395;True
50530386;CASA;95000;20-10-2022;PARTICULAR;320;141;2;1;2;VILLA ALLENDE;VILLA ALLENDE;-31.2915086;-64.2991119;False
47977422;CASA;130000;31-07-2022;INMOBILIARIA;240;200;;3;1;JUNIORS;CORDOBA;-31.4209055;-64.1640608;False
50111645;CASA;125000;06-08-2022;INMOBILIARIA;250;110;2;2;2;TERRAZAS DE LA ESTANZUELA, DUPLEX DE CATEGORIA CON VISTA!;LA CALERA;-31.3659867;-64.3472242;False
45927709;DEPARTAMENTO;175000;31-07-2022;INMOBILIARIA;175;172;3;2;;CENTRO;CORDOBA;-31.411883;-64.1855113;False
51515041;CASA;335000;23-04-2023;INMOBILIARIA;312;281;3;3;2;ROGELIO MARTINEZ;CORDOBA;-31.4392359;-64.1764481;False
51259478;DEPARTAMENTO;529000;08-03-2023;INMOBILIARIA;390;390;4;5;;NUEVA CORDOBA;CORDOBA;-31.4279759;-64.1852099;False
51374240;CASA;170000;28-03-2023;INMOBILIARIA;4000;230;3;3;4;LA SERRANITA! T4000 VISTAS MONTANA RIO!;SANTA MARIA;-31.7371273;-64.4565092;False
51024024;CASA;185000;24-01-2023;INMOBILIARIA;195;;3;3;1;GREENVILLE II;CORDOBA;-31.4842564;-64.1692033;False
51868274;CASA;72000;16-06-2023;INMOBILIARIA;220;145;3;3;2;SAN VICENTE;CORDOBA;-31.4231915;-64.1505475;False
51868493;DEPARTAMENTO;125000;18-06-2023;INMOBILIARIA;80;70;2;;;NUEVA CORDOBA;CORDOBA;-31.4312589;-64.1909594;True
51868558;CASA;125000;21-06-2023;INMOBILIARIA;180;100;2;3;1;DOCTA DUPLEX DE CATEGORIA;CORDOBA;-31.4605059191;-64.3040467146;True
50622467;CASA;198000;02-11-2022;INMOBILIARIA;360;180;3;3;2;SAN IGNACIO VILLAGE;CORDOBA;-31.486821;-64.2533615;False
50578191;DEPARTAMENTO;49000;27-10-2022;INMOBILIARIA;46;46;1;1;;COFICO;CORDOBA;-31.3979032;-64.1901986;False
50642548;TERRENOS;23999;05-11-2022;INMOBILIARIA;950;;;;;LOTE EN CORDOBA;VILLA GIARDINO;-31.0546812;-64.4870914;False
50561425;CASA;225000;25-10-2022;INMOBILIARIA;140;140;3;2;2;VALLE ESCONDIDO;CORDOBA;-31.3630577;-64.2827884999999;False
50561428;TERRENOS;110000;25-10-2022;INMOBILIARIA;1;;;;;LA CUESTA;LA CALERA;-31.42008329999999;-64.188776;False
50403218;PH;65000;28-09-2022;INMOBILIARIA;183;80;2;2;1;DUPLEX EN Bdeg TRES GRACIAS - OPORTUNIDAD;SANTA MARIA;-31.636852987;-64.4222942654;False
50374550;TERRENOS;26000;22-09-2022;INMOBILIARIA;250;;;;;MANANTIALES;CORDOBA;-31.4840119;-64.2644421999999;False
50403370;CASA;180000;28-09-2022;INMOBILIARIA;180;180;3;2;1;CANUELAS COUNTRY GOLF;CORDOBA;-31.4748565;-64.1639163;False
50468870;CASA;145000;11-10-2022;PARTICULAR;300;145;3;2;2;QUEBRADA DE LAS ROSAS;CORDOBA;-31.3942984;-64.2523916;False
50629092;CASA;600000;07-11-2022;INMOBILIARIA;1501;407;;3;2;LA CASCADA COUNTRY GOLF;CORDOBA;;;False
50586170;DEPARTAMENTO;55000;28-10-2022;INMOBILIARIA;40;40;1;1;;GUEMES;CORDOBA;-31.425028903455893;-64.19593403743438;False
50601686;CASA;68000;04-11-2022;INMOBILIARIA;359;110;1;1;1;SE VENDE CASA TIPO CHALET - VALLE HERMOSO;VALLE HERMOSO;-31.120822132134315;-64.48527548280336;False
50623863;CASA;108000;06-11-2022;INMOBILIARIA;450;140;3;3;3;PLAYAS DE ORO;VILLA CARLOS PAZ;-31.4547912;-64.5113555;False
50483225;CASA;135000;14-10-2022;INMOBILIARIA;140;140;3;2;1;MANANTIALES;CORDOBA;-31.4605808;-64.2414074;False
50492774;TERRENOS;35000;15-10-2022;INMOBILIARIA;916;1;;;;VENDO TERRENO 916 M2 EN CARLOS PAZ, CORDOBA;VILLA PARQUE SIQUIMAN;-31.353698781309784;-64.47830330608215;False
51135785;CASA;155000;10-02-2023;INMOBILIARIA;129;106;2;1;1;VALLE ESCONDIDO;CORDOBA;-31.383201467308538;-64.2762253436554;False
51082816;DEPARTAMENTO;269000;07-02-2023;INMOBILIARIA;;130;2;2;;NUEVA CORDOBA;CORDOBA;-31.4296759;-64.1854744;False
51137518;CASA;160000;14-02-2023;INMOBILIARIA;1535;226;4;2;1;CASA - VILLA GIARDINO;VILLA GIARDINO;-31.0526176;-64.5069239;False
51104173;CASA;135000;07-02-2023;PARTICULAR;200;122;3;2;2;Bdeg LA CATALINA SOBRE AV BODEREAU;CORDOBA;-31.322495;-64.286762;False
51139919;DEPARTAMENTO;85000;19-02-2023;PARTICULAR;187;83;2;2;1;DUPLEX 83 M2 - 2 DORM. - EN VENTA - VILLA GENERAL BELGRANO;VILLA GENERAL BELGRANO;-31.965176;-64.5439312;False
51129904;TERRENOS;10000;09-02-2023;INMOBILIARIA;462;462;;;;NU-PORA;RIO CEBALLOS;-31.1802969;-64.3166414;False
51130888;CASA;215000;12-02-2023;INMOBILIARIA;302;302;4;3;2;ARGUELLO;CORDOBA;-31.3487373;-64.2514666;False
51131888;CASA;170000;09-02-2023;INMOBILIARIA;140;140;3;2;2;ARGUELLO;CORDOBA;-31.3388321;-64.2824141;False
51132160;CASA;115000;09-02-2023;INMOBILIARIA;1383;188;2;;;LOMAS SUR;VILLA ALLENDE;-31.2921944;-64.28496;False
51064588;TERRENOS;20000;30-01-2023;PARTICULAR;350;;;;;COLON;CORDOBA;-31.0000704;-64.07407289999998;False
51075542;DEPARTAMENTO;50000;02-02-2023;INMOBILIARIA;55;45;;1;;ALBERDI;CORDOBA;-31.40782339999999;-64.2022929;False
51077655;TERRENOS;35000;01-02-2023;INMOBILIARIA;1200;;;;;TERRENO EN VENTA EN MENDIOLAZA. 1200 M C/ESCRITURA.;MENDIOLAZA;-31.2625333;-64.30918489999999;False
51059893;CASA;550000;01-02-2023;INMOBILIARIA;1009;450;4;4;4;LA RESERVA;CORDOBA;-31.367207;-64.2683689;False
51060502;CASA;62000;01-02-2023;INMOBILIARIA;360;120;2;1;1;CASA EN VENTA, 2 DORM., SANTA ROSA DE CALAMUCHITA.;SANTA ROSA DE CALAMUCHITA;-32.07100677;-64.53588104;False
51060521;TERRENOS;11500;29-01-2023;INMOBILIARIA;842;;;;;LOTE EN VENTA, EMBALSE, SANTA ROSA DE CALAMUCHITA.;EMBALSE;-32.20497513;-64.40088654;False
51393122;DEPARTAMENTO;108000;28-03-2023;PARTICULAR;80;65;1;1;1;LAS TEJAS DEL SUR;CORDOBA;-31.4621651;-64.1907465;False
51705135;CASA;90000;20-05-2023;INMOBILIARIA;266;190;2;2;1;ESCOBAR;CORDOBA;-31.392676;-64.2167338;False
51673982;DEPARTAMENTO;80000;16-05-2023;INMOBILIARIA;51;43;1;1;;NUEVA CORDOBA;CORDOBA;-31.4241351;-64.179437;False
